# EventNumber	SB0_Raw_ADC_Value	Timestamp
135297	1751	4186687511
135305	1705	4188490847
135318	1692	4191566058
135325	1703	4194181198
135330	1711	4197518019
135334	762	4198909611
135350	1684	4203944628
135352	1728	4204580243
135355	1737	4204855023
135356	1712	4205201956
135360	1732	4208076317
135363	1779	4208862247
135382	1722	4213835645
135383	1677	4213957821
135384	1736	4213989469
135388	1683	4215693838
135390	1722	4218176766
135397	1697	4220507323
135406	1742	4223643460
135418	1730	4225981898
135434	1700	4230940986
135440	1761	4232828327
135453	1678	4234717550
135456	1714	4235692667
135463	1697	4239017654
135467	1708	4240792131
135470	1722	4241178031
135494	1698	4247427008
135508	1698	4250243063
135515	1698	4253006952
135520	1718	4255024547
135522	1726	4255261076
135526	1668	4255826058
135527	910	4256147167
135535	1714	4260671057
135539	1718	4262173010
135542	1416	4262905573
135560	1747	4267618528
135575	1761	4271711520
135582	1647	4274086256
135604	1696	4280674317
135614	1647	4282302183
135616	1688	4283032841
135618	1729	4283670754
135645	1677	4290026304
135646	1733	4290370792
135674	1680	7455125
135680	1693	8868904
135681	1736	8897742
135692	1723	11289205
135704	1723	14560272
135707	1778	15607741
135708	1690	15887063
135713	1668	16903014
135726	1685	20697586
135740	1695	26915664
135742	1730	27433701
135767	1631	34842069
135768	1723	35022004
135775	1715	36172018
135780	1707	37420098
135789	1737	39574378
135791	1772	40168354
135792	1674	40296940
135795	1752	40523817
135830	1708	50043936
135831	1674	50223703
135834	1727	51642134
135843	933	55754299
135848	1717	56876861
135863	1699	59873975
135869	1671	60634955
135870	1691	60894957
135878	1688	63686987
135886	1695	64876784
135889	1662	67711431
135914	1688	73928532
135915	1750	74008971
135917	1674	74173248
135951	1743	83078047
135954	1712	84255483
135964	1759	87740496
135976	1784	92454380
135984	1795	94565855
135986	1714	94726234
135991	1732	95470226
135997	1697	97053901
136005	1679	98983295
136009	1748	99411806
136014	1718	100680345
136035	1704	108975189
136038	1740	109385702
136045	1752	110924087
136051	1772	113829834
136060	1763	115620994
136061	1662	115806688
136106	1749	130862499
136117	1745	134157858
136123	1767	135024543
136124	1761	135075410
136126	1756	135250750
136134	1733	136519907
136145	1733	138807315
136148	1719	138998497
136157	1737	140672611
136171	1670	146691780
136173	1692	148868055
136179	1700	152195054
136191	1678	155217197
136193	1670	155506486
136194	1735	156061595
136195	1673	156115422
136198	1747	156871878
136200	1687	157904047
136202	1718	159015884
136210	1665	160985755
136211	1779	161058187
136215	1268	161510364
136222	1717	162625364
136234	1674	166285463
136240	1704	167124791
136254	1706	171746283
136256	1700	172074215
136279	1731	176968834
136281	1713	177507197
136284	1677	178110775
136285	1694	178597983
136286	1724	178785820
136295	1676	180453361
136307	1717	184731182
136323	1711	190562636
136324	1705	190890054
136340	1744	197469157
136351	868	199947952
136353	1740	200423373
136360	1672	202560627
136363	1688	204153980
136371	1667	205383415
136378	1697	206821633
136384	1681	208405765
136400	1685	216032460
136402	1755	217078993
136405	1743	218407141
136410	1682	219680750
136414	1734	220592234
136425	1678	222490768
136427	1754	223228712
136443	1725	228136268
136465	1703	234818740
136487	1710	240998366
136505	1705	246836358
136507	1742	246937138
136513	1687	250918604
136514	1698	251062601
136518	1705	251979906
136527	1676	255141032
136528	1752	255511237
136544	1760	258773618
136547	1690	259574225
136555	1717	262194295
136556	1741	262423650
136557	1692	262455934
136570	1739	265529052
136575	1661	266639473
136584	1652	271804052
136602	1686	277987766
136607	1683	279195424
136615	1678	281764297
136654	1702	296291591
136667	1761	298830983
136669	1775	299358462
136675	1722	300940116
136679	1747	301672835
136684	1702	302795286
136717	1702	312037305
136720	1686	312870733
136730	1708	315282149
136744	1696	320156071
136746	1730	320423915
136749	1705	321029539
136752	1682	321269628
136758	1688	323305298
136777	1757	327386759
136786	1719	328294284
136790	1689	329497214
136800	1764	335269450
136812	1659	338574410
136815	1684	339451715
136821	1740	340733621
136824	1728	341944478
136832	1661	344534311
136834	1729	345660805
136868	1701	356570888
136870	1692	356792267
136879	1697	361028170
136880	1727	361281907
136882	1742	361358515
136884	1708	361758128
136885	1728	361786704
136893	1700	364133603
136895	1712	364253443
136897	1702	364499745
136907	1730	366215418
136912	1698	367898976
136914	1695	369503879
136917	1705	370186902
136925	1692	371055252
136929	1779	371996055
136942	1679	378257996
136951	1681	383847011
136963	1762	386965354
136964	1678	387001954
136977	1685	389842842
136988	1710	396569013
136995	1693	397629673
137003	1736	399052425
137008	1723	400089476
137010	1722	400743428
137011	1736	400976707
137034	1706	405762896
137054	1741	412761697
137068	1711	416764446
137071	1715	418056544
137075	1748	420503919
137082	1694	422002319
137084	1765	422346939
137092	1704	425949410
137106	1714	428957540
137115	1731	431674431
137128	1693	437176310
137130	1690	437439331
137131	1723	437447095
137148	1680	442664719
137149	1703	443368451
137159	1742	446062673
137160	1711	446396454
137179	1716	450856170
137197	1718	457416936
137208	1726	462007900
137219	1731	463578769
137233	1724	467679479
137237	1727	468399334
137238	670	468584224
137249	1718	470515843
137250	1730	471180532
137254	1700	472324103
137259	1714	473176238
137269	1730	477761062
137284	1765	481589313
137287	1707	482076526
137292	1721	483245679
137296	1706	484582194
137304	1721	486332521
137305	1722	486438936
137312	1714	488031223
137315	1720	489634613
137328	1665	492481949
137333	1677	494429318
137336	1670	497402309
137355	1749	502672319
137356	702	502940349
137365	1748	505202559
137366	1678	505734428
137369	1689	506082019
137371	1717	506581992
137373	1720	507713596
137380	1678	510468339
137389	1712	511966662
137392	1211	512183481
137397	1701	513614386
137403	1683	514360377
137432	1702	522422652
137437	1700	523052518
137461	1689	529588620
137466	1662	531065544
137468	1703	531321312
137471	1695	531966287
137473	1448	532488692
137474	1746	533067448
137478	1714	534193650
137480	1705	534782184
137481	1730	534825295
137486	1698	536242410
137487	1713	536507051
137490	1690	536898953
137492	1718	537165411
137497	1688	539848713
137507	1711	542133374
137544	1721	551340426
137552	1661	553378911
137559	1737	554418870
137564	1680	555653096
137568	1748	556900054
137573	1641	557467327
137574	1651	557639516
137575	1738	557855317
137580	1727	561217639
137592	1659	563648212
137599	1743	565306646
137605	1707	566399348
137613	1713	568996303
137616	1710	569603538
137619	1737	570008430
137627	1701	572976968
137630	1735	574189077
137634	1733	575490772
137645	1729	578824249
137647	1733	579002585
137651	1729	581469436
137656	1726	583094475
137658	1669	583906530
137665	1707	586036343
137675	1661	588631037
137682	1670	589697141
137696	1670	593813991
137712	1740	597768059
137716	1724	598683173
137718	1382	598910142
137721	1723	602458931
137747	1741	607675548
137757	1720	609939858
137759	1708	610367947
137788	1674	622069007
137789	1687	622480964
137797	1701	624155028
137798	1719	624609472
137800	1684	625256516
137803	1704	626413163
137806	1701	627053645
137811	1671	627757634
137847	1689	635511849
137866	1708	643127886
137867	1721	643959243
137868	1754	644154831
137895	1686	651334529
137896	1708	652064203
137901	1679	653836157
137919	1704	659345216
137926	1705	663140596
137931	1486	663792860
137937	1709	665732057
137944	1653	668287695
137951	1715	670087454
137956	1693	671840920
137962	1691	673532855
137972	1697	674896148
137974	1681	675296268
137977	1737	676682334
138005	1743	685642408
138006	1709	685807968
138019	1017	691081503
138035	1717	695609821
138036	1719	695868886
138050	1723	699024358
138056	1705	700181012
138084	1685	709028997
138111	1704	717324045
138118	1719	719265330
138120	1701	719571318
138138	916	726850093
138141	1710	727365445
138145	1713	727622276
138149	1711	729339763
138156	1697	730578945
138186	1693	740013176
138187	1732	740084525
138193	1680	742121002
138194	1737	742173600
138201	1736	746469271
138206	1711	747593651
138208	1709	748135836
138209	1775	748252048
138210	1679	748762842
138213	1664	749339112
138216	1767	749806093
138229	1726	753888303
138233	1699	754772250
138258	1689	760517293
138259	1735	760600115
138261	1718	760985240
138273	1700	765201031
138278	1696	767327878
138279	1694	767424739
138280	1698	768445056
138284	1724	769684720
138288	1729	770420136
138305	1705	775914743
138306	1733	776392919
138344	1719	788719651
138347	1718	789434114
138348	1747	789477081
138353	1697	791383053
138357	1684	793255162
138362	1690	795390332
138364	1753	795474715
138368	1674	796413096
138387	1701	802633173
138421	1736	815025842
138432	1714	817971689
138436	1761	818472079
138448	1722	821072240
138453	1330	821617025
138474	1701	829842328
138481	1689	832201319
138507	1697	838872168
138508	1732	838958546
138513	1722	840456725
138518	1723	841818172
138522	1694	843099677
138541	1730	850214656
138544	942	850790269
138562	1710	856164705
138572	1751	858740698
138573	1682	858978876
138586	1749	862768235
138587	1723	863133991
138593	1132	864397973
138603	1693	869611095
138616	1696	874185188
138631	1684	877413846
138638	1697	879144454
138644	1737	880495564
138657	1725	882993788
138661	1772	884722377
138664	1735	885555643
138676	1652	890639854
138681	1744	892033495
138684	1670	892546378
138695	1704	894880423
138700	1703	895451397
138703	1690	895901999
138705	1724	896828687
138713	1693	899413402
138715	1689	900504700
138733	1737	903749794
138735	1716	904038280
138741	1711	905957131
138753	1764	909844188
138756	1728	910408129
138758	1706	910678488
138762	1679	911479827
138764	1745	912289397
138772	1704	913747340
138773	1697	914023024
138777	1727	915619122
138780	1713	915817178
138783	1678	915951162
138786	1711	917575096
138788	1760	918471616
138789	1662	918526394
138791	1729	918691002
138799	1679	921780420
138802	1757	922102530
138805	1674	922329817
138813	1700	924401107
138814	1674	924406318
138825	1743	928480856
138826	1706	928493690
138827	1736	929025860
138835	1707	930995568
138841	1718	932028267
138852	1718	933527354
138868	1769	938535486
138872	1709	938799930
138874	1675	938995961
138875	1711	939263046
138884	1718	941339208
138892	1676	942454546
138898	1701	944293162
138914	1713	950095535
138919	1684	950793775
138923	1699	951506695
138932	1689	954223738
138933	1764	954699864
138934	1717	955079680
138935	1179	955325413
138945	1683	957676824
138958	1764	959110593
138961	1732	960172827
138969	1695	961220013
138972	1712	962261038
138976	1726	964037016
138990	1703	967407959
139000	1675	971618927
139004	1729	972713699
139006	1736	973134860
139021	1690	977053819
139027	1687	978664458
139032	1733	979763369
139033	1729	979953534
139046	1710	983044230
139061	1709	986883502
139072	1701	990999729
139079	1778	993501474
139088	1710	996274803
139099	1679	1000287794
139106	1697	1001923161
139107	1715	1002612690
139121	1717	1007565541
139132	1659	1012565551
139140	1732	1015815625
139147	1736	1017106095
139158	1734	1021233140
139163	1678	1022183894
139176	1696	1025685268
139182	1696	1027519588
139183	1666	1027813674
139191	1711	1029744093
139196	1755	1033050945
139201	1727	1034452178
139210	1705	1037309489
139238	1749	1047726012
139242	1725	1048606222
139253	1678	1050716431
139270	1703	1057400291
139271	1742	1057686844
139274	1711	1058703725
139279	1726	1060081736
139295	1259	1063401810
139311	1711	1067938513
139316	1753	1070701249
139329	1758	1077673293
139336	1672	1078825647
139349	1734	1082146844
139358	1739	1085259891
139378	1706	1090542547
139387	1690	1092842668
139391	1710	1096157899
139406	1684	1100856723
139421	1709	1104735293
139432	1756	1107723494
139447	1743	1114952926
139454	1036	1118800663
139457	1725	1119142284
139459	1725	1119618367
139465	1714	1121308281
139473	1723	1122931604
139476	1697	1123808027
139480	1704	1125371612
139488	1687	1128084625
139498	1701	1130366621
139500	1705	1131160382
139508	1715	1132296139
139514	1748	1136179258
139523	1726	1140600943
139540	1708	1144895200
139546	1705	1145962828
139561	1690	1150199286
139589	1644	1157637538
139593	1712	1158671189
139609	1682	1162476322
139611	1727	1162705288
139618	1713	1164839224
139625	1716	1166558784
139633	1733	1168652841
139634	1754	1169004715
139637	1724	1169556340
139647	1659	1171961805
139664	1682	1176504220
139680	1708	1181600456
139691	1681	1184286793
139698	1729	1184992564
139699	1757	1185290517
139704	1407	1186089615
139707	1701	1186690161
139711	1740	1187313884
139714	1755	1187907564
139729	1785	1193190669
139734	1705	1196635710
139736	1686	1196802878
139744	1710	1199986275
139748	1714	1201036356
139767	1664	1207055505
139770	1732	1207679828
139773	1707	1208490771
139794	1705	1219881047
139806	1687	1223182579
139810	1686	1224082592
139812	1720	1224294091
139813	1699	1225645535
139829	1679	1231347792
139831	1694	1231738296
139837	1683	1232700660
139840	1690	1233373548
139841	1744	1233832254
139842	1767	1234474730
139859	1713	1241611748
139860	1749	1241846816
139868	1701	1243440157
139870	1707	1243752520
139886	1707	1248219300
139895	1660	1251165242
139904	1729	1254090325
139908	1735	1254668883
139920	1709	1258904026
139924	1738	1259872815
139930	1687	1261203002
139938	1729	1262408123
139948	1715	1265104827
139949	1687	1265146879
139952	1695	1265392330
139954	1663	1265561506
139965	1702	1268282440
139978	1767	1271167926
139980	1679	1271758767
139984	1739	1273076534
139985	1741	1273235813
139986	1732	1273392776
139987	1653	1273481105
139991	1760	1274865588
139992	1714	1275457804
139997	1724	1279855662
140001	1700	1280678479
140008	1746	1283489452
140017	1674	1285898346
140025	1753	1287819883
140028	1718	1288831363
140031	1723	1290225725
140033	1760	1290340571
140060	1709	1299438582
140080	1738	1306292361
140081	1713	1306421545
140084	1694	1306680725
140096	1740	1310141851
140107	1752	1314900413
140120	1708	1319643213
140123	1725	1321083708
140125	653	1321478960
140130	1737	1322729848
140131	1731	1322759674
140133	1662	1323173862
140148	1729	1327104404
140149	1716	1327145062
140151	1682	1328979484
140155	1740	1330422349
140170	1691	1335723252
140177	1723	1339838323
140185	1708	1342681939
140191	1724	1345074060
140193	1682	1345735278
140199	1658	1348298699
140217	1669	1352814437
140218	1653	1353740107
140224	1652	1355618670
140225	1711	1355940339
140241	1749	1363920588
140242	1690	1364398782
140244	1750	1365752607
140254	1736	1369465720
140257	1669	1369994972
140262	1689	1371947257
140266	1702	1372368637
140269	1681	1373717471
140274	1778	1374891836
140277	1614	1375153594
140283	1683	1376474305
140285	1742	1376635361
140290	1715	1379261914
140292	1767	1379687266
140297	1678	1381334409
140298	1749	1381690846
140305	1687	1383941748
140310	1718	1385114365
140332	1655	1392744793
140338	1702	1394217456
140340	1669	1394682916
140341	1662	1394697914
140347	1676	1396009548
140350	1704	1396920088
140359	1682	1399936285
140360	1701	1400025886
140385	1720	1408509263
140388	1721	1409189006
140407	1680	1415490750
140411	1701	1416157725
140412	1734	1416402981
140432	1751	1422930573
140435	1770	1423479084
140436	1661	1423543026
140439	1700	1424495001
140445	1684	1426747884
140446	1684	1427030457
140450	1702	1428436096
140459	1743	1431118486
140462	1687	1431704482
140466	1732	1432480680
140467	1684	1432521195
140496	1707	1440567137
140501	1743	1441182424
140507	1688	1443049762
140508	1688	1443284424
140511	1755	1444997441
140526	1735	1450014251
140535	1677	1451278151
140537	1701	1451505088
140539	1734	1452107268
140554	1736	1456103009
140565	1672	1458233366
140570	1697	1460553494
140573	1699	1460709319
140580	1738	1462198031
140607	1734	1469256247
140612	1764	1471676058
140641	1738	1477764224
140642	1752	1477879369
140645	1751	1481847675
140667	1685	1487383998
140668	1734	1487625147
